Agency,Gage,Timestamp,Discharge [cfs],Stage [ft]
USGS,5355200,4/5/2015,443,0.284750677
USGS,5355200,4/6/2015,380,0.24425566
USGS,5355200,4/7/2015,360,0.231400099
USGS,5355200,4/8/2015,407,0.261610667
USGS,5355200,4/9/2015,481,0.309176243
USGS,5355200,4/10/2015,670,0.430661295
USGS,5355200,4/11/2015,737,0.473727424
USGS,5355200,4/12/2015,741,0.476298536
USGS,5355200,4/13/2015,751,0.482726317
USGS,5355200,4/14/2015,745,0.478869649
USGS,5355200,4/15/2015,738,0.474370202
USGS,5355200,4/16/2015,720,0.462800197
USGS,5355200,4/17/2015,668,0.429375739
USGS,5355200,4/18/2015,621,0.39916517
USGS,5355200,4/19/2015,535,0.343886258
USGS,5355200,4/20/2015,536,0.344529036
USGS,5355200,4/21/2015,541,0.347742926
USGS,5355200,4/22/2015,503,0.32331736
USGS,5355200,4/23/2015,482,0.309819021
USGS,5355200,4/24/2015,465,0.298891794
USGS,5355200,4/25/2015,463,0.297606238
USGS,5355200,4/26/2015,448,0.287964567
USGS,5355200,4/27/2015,434,0.278965675
USGS,5355200,4/28/2015,436,0.280251231
USGS,5355200,4/29/2015,461,0.296320682
USGS,5355200,4/30/2015,430,0.276394562
USGS,5355200,5/1/2015,400,0.257111221
USGS,5355200,5/2/2015,403,0.259039555
USGS,5355200,5/3/2015,401,0.257753999
USGS,5355200,5/4/2015,380,0.24425566
USGS,5355200,5/5/2015,376,0.241684548
USGS,5355200,5/6/2015,381,0.244898438
USGS,5355200,5/7/2015,399,0.256468443
USGS,5355200,5/8/2015,495,0.318175136
USGS,5355200,5/9/2015,445,0.286036233
USGS,5355200,5/10/2015,442,0.284107899
USGS,5355200,5/11/2015,436,0.280251231
USGS,5355200,5/12/2015,427,0.274466228
USGS,5355200,5/13/2015,377,0.242327326
USGS,5355200,5/14/2015,358,0.230114543
USGS,5355200,5/15/2015,380,0.24425566
USGS,5355200,5/16/2015,336,0.215973425
USGS,5355200,5/17/2015,309,0.198618418
USGS,5355200,5/18/2015,300,0.192833416
USGS,5355200,5/19/2015,294,0.188976747
USGS,5355200,5/20/2015,291,0.187048413
USGS,5355200,5/21/2015,303,0.19476175
USGS,5355200,5/22/2015,308,0.19797564
USGS,5355200,5/23/2015,312,0.200546752
USGS,5355200,5/24/2015,321,0.206331755
USGS,5355200,5/25/2015,316,0.203117864
USGS,5355200,5/26/2015,315,0.202475086
USGS,5355200,5/27/2015,413,0.265467335
USGS,5355200,5/28/2015,742,0.476941315
USGS,5355200,5/29/2015,806,0.51807911
USGS,5355200,5/30/2015,894,0.574643578
USGS,5355200,5/31/2015,1040,0.668489174
USGS,5355200,6/1/2015,1230,0.790617004
USGS,5355200,6/2/2015,1150,0.73919476
USGS,5355200,6/3/2015,991,0.636993049
USGS,5355200,6/4/2015,927,0.595855254
USGS,5355200,6/5/2015,776,0.498795768
USGS,5355200,6/6/2015,725,0.466014088
USGS,5355200,6/7/2015,696,0.447373524
USGS,5355200,6/8/2015,1310,0.842039248
USGS,5355200,6/9/2015,1370,0.880605931
USGS,5355200,6/10/2015,1280,0.822755906
USGS,5355200,6/11/2015,1090,0.700628077
USGS,5355200,6/12/2015,1150,0.73919476
USGS,5355200,6/13/2015,1520,0.977022639
USGS,5355200,6/14/2015,1440,0.925600395
USGS,5355200,6/15/2015,1300,0.835611468
USGS,5355200,6/16/2015,1090,0.700628077
USGS,5355200,6/17/2015,1070,0.687772516
USGS,5355200,6/18/2015,1080,0.694200296
USGS,5355200,6/19/2015,1390,0.893461492
USGS,5355200,6/20/2015,1460,0.938455956
USGS,5355200,6/21/2015,1220,0.784189223
USGS,5355200,6/22/2015,1230,0.790617004
USGS,5355200,6/23/2015,1760,1.131289371
USGS,5355200,6/24/2015,2120,1.36268947
USGS,5355200,6/25/2015,2140,1.375545031
USGS,5355200,6/26/2015,2100,1.349833909
USGS,5355200,6/27/2015,1820,1.169856055
USGS,5355200,6/28/2015,1850,1.189139396
USGS,5355200,6/29/2015,1860,1.195567177
USGS,5355200,6/30/2015,1690,1.086294908
USGS,5355200,7/1/2015,1470,0.944883736
USGS,5355200,7/2/2015,1170,0.752050321
USGS,5355200,7/3/2015,942,0.605496925
USGS,5355200,7/4/2015,864,0.555360237
USGS,5355200,7/5/2015,858,0.551503569
USGS,5355200,7/6/2015,1500,0.964167078
USGS,5355200,7/7/2015,2210,1.420539495
USGS,5355200,7/8/2015,2150,1.381972812
USGS,5355200,7/9/2015,1840,1.182711616
USGS,5355200,7/10/2015,1700,1.092722688
USGS,5355200,7/11/2015,1370,0.880605931
USGS,5355200,7/12/2015,1140,0.732766979
USGS,5355200,7/13/2015,1290,0.829183687
USGS,5355200,7/14/2015,1150,0.73919476
USGS,5355200,7/15/2015,1030,0.662061394
USGS,5355200,7/16/2015,899,0.577857469
USGS,5355200,7/17/2015,935,0.600997479
USGS,5355200,7/18/2015,950,0.610639149
USGS,5355200,7/19/2015,1070,0.687772516
USGS,5355200,7/20/2015,867,0.557288571
USGS,5355200,7/21/2015,807,0.518721888
USGS,5355200,7/22/2015,772,0.496224656
USGS,5355200,7/23/2015,684,0.439660188
USGS,5355200,7/24/2015,618,0.397236836
USGS,5355200,7/25/2015,944,0.606782481
USGS,5355200,7/26/2015,1060,0.681344735
USGS,5355200,7/27/2015,1090,0.700628077
USGS,5355200,7/28/2015,1280,0.822755906
USGS,5355200,7/29/2015,1800,1.157000494
USGS,5355200,7/30/2015,1630,1.047728225
USGS,5355200,7/31/2015,1560,1.002733761
USGS,5355200,8/1/2015,1480,0.951311517
USGS,5355200,8/2/2015,1370,0.880605931
USGS,5355200,8/3/2015,1070,0.687772516
USGS,5355200,8/4/2015,1030,0.662061394
USGS,5355200,8/5/2015,948,0.609353593
USGS,5355200,8/6/2015,823,0.529006337
USGS,5355200,8/7/2015,801,0.51486522
USGS,5355200,8/8/2015,851,0.547004122
USGS,5355200,8/9/2015,934,0.600354701
USGS,5355200,8/10/2015,880,0.565644686
USGS,5355200,8/11/2015,722,0.464085754
USGS,5355200,8/12/2015,645,0.414591844
USGS,5355200,8/13/2015,606,0.389523499
USGS,5355200,8/14/2015,622,0.399807948
USGS,5355200,8/15/2015,578,0.371525714
USGS,5355200,8/16/2015,503,0.32331736
USGS,5355200,8/17/2015,545,0.350314038
USGS,5355200,8/18/2015,703,0.451872971
USGS,5355200,8/19/2015,850,0.546361344
USGS,5355200,8/20/2015,875,0.562430795
USGS,5355200,8/21/2015,837,0.538005229
USGS,5355200,8/22/2015,857,0.550860791
USGS,5355200,8/23/2015,1050,0.674916955
USGS,5355200,8/24/2015,1050,0.674916955
USGS,5355200,8/25/2015,874,0.561788017
USGS,5355200,8/26/2015,734,0.47179909
USGS,5355200,8/27/2015,727,0.467299644
USGS,5355200,8/28/2015,721,0.463442975
USGS,5355200,8/29/2015,673,0.432589629
USGS,5355200,8/30/2015,688,0.4422313
USGS,5355200,8/31/2015,670,0.430661295
USGS,5355200,9/1/2015,642,0.412663509
USGS,5355200,9/2/2015,565,0.363169599
USGS,5355200,9/3/2015,567,0.364455155
USGS,5355200,9/4/2015,584,0.375382382
USGS,5355200,9/5/2015,606,0.389523499
USGS,5355200,9/6/2015,631,0.405592951
USGS,5355200,9/7/2015,651,0.418448512
USGS,5355200,9/8/2015,856,0.550218012
USGS,5355200,9/9/2015,1870,1.201994957
USGS,5355200,9/10/2015,2110,1.35626169
USGS,5355200,9/11/2015,2160,1.388400592
USGS,5355200,9/12/2015,1850,1.189139396
USGS,5355200,9/13/2015,1700,1.092722688
USGS,5355200,9/14/2015,1480,0.951311517
USGS,5355200,9/15/2015,1610,1.034872664
USGS,5355200,9/16/2015,1610,1.034872664
USGS,5355200,9/17/2015,1430,0.919172614
USGS,5355200,9/18/2015,1620,1.041300444
USGS,5355200,9/19/2015,1650,1.060583786
USGS,5355200,9/20/2015,1580,1.015589322
USGS,5355200,9/21/2015,1540,0.9898782
USGS,5355200,9/22/2015,1420,0.912744834
USGS,5355200,9/23/2015,1310,0.842039248
USGS,5355200,9/24/2015,1250,0.803472565
USGS,5355200,9/25/2015,1200,0.771333662
USGS,5355200,9/26/2015,1140,0.732766979
USGS,5355200,9/27/2015,1100,0.707055857
USGS,5355200,9/28/2015,1070,0.687772516
USGS,5355200,9/29/2015,1060,0.681344735
USGS,5355200,9/30/2015,1040,0.668489174
USGS,5355200,10/1/2015,1050,0.674916955
USGS,5355200,10/2/2015,1150,0.73919476
USGS,5355200,10/3/2015,1010,0.649205832
USGS,5355200,10/4/2015,1040,0.668489174
USGS,5355200,10/5/2015,860,0.552789125
USGS,5355200,10/6/2015,985,0.633136381
USGS,5355200,10/7/2015,1010,0.649205832
USGS,5355200,10/8/2015,930,0.597783588
USGS,5355200,10/9/2015,881,0.566287464
USGS,5355200,10/10/2015,957,0.615138596
USGS,5355200,10/11/2015,821,0.527720781
USGS,5355200,10/12/2015,763,0.490439654
USGS,5355200,10/13/2015,744,0.478226871
USGS,5355200,10/14/2015,719,0.462157419
USGS,5355200,10/15/2015,670,0.430661295
USGS,5355200,10/16/2015,498,0.32010347
USGS,5355200,10/17/2015,455,0.292464014
USGS,5355200,10/18/2015,454,0.291821236
USGS,5355200,10/19/2015,452,0.290535679
USGS,5355200,10/20/2015,452,0.290535679
USGS,5355200,10/21/2015,390,0.25068344
USGS,5355200,10/22/2015,408,0.262253445
USGS,5355200,10/23/2015,446,0.286679011
USGS,5355200,10/24/2015,473,0.304034019
USGS,5355200,10/25/2015,473,0.304034019
USGS,5355200,10/26/2015,439,0.282179565
USGS,5355200,10/27/2015,431,0.27703734
USGS,5355200,10/28/2015,446,0.286679011
USGS,5355200,10/29/2015,506,0.325245694
USGS,5355200,10/30/2015,538,0.345814592
USGS,5355200,10/31/2015,530,0.340672368
USGS,5355200,11/1/2015,560,0.359955709
USGS,5355200,11/2/2015,577,0.370882936
USGS,5355200,11/3/2015,559,0.359312931
USGS,5355200,11/4/2015,551,0.354170707
USGS,5355200,11/5/2015,601,0.386309609
USGS,5355200,11/6/2015,592,0.380524607
USGS,5355200,11/7/2015,564,0.362526821
USGS,5355200,11/8/2015,599,0.385024053
USGS,5355200,11/9/2015,569,0.365740712
USGS,5355200,11/10/2015,525,0.337458477
USGS,5355200,11/11/2015,533,0.342600702
USGS,5355200,11/12/2015,889,0.571429688
USGS,5355200,11/13/2015,2080,1.336978348
USGS,5355200,11/14/2015,2190,1.407683934
USGS,5355200,11/15/2015,2020,1.298411665
USGS,5355200,11/16/2015,1820,1.169856055
USGS,5355200,11/17/2015,1830,1.176283835
USGS,5355200,11/18/2015,2340,1.504100642
USGS,5355200,11/19/2015,3090,1.986184181
USGS,5355200,11/20/2015,3180,2.044034205
USGS,5355200,11/21/2015,2890,1.85762857
USGS,5355200,11/22/2015,2560,1.645511813
USGS,5355200,11/23/2015,2280,1.465533958
USGS,5355200,11/24/2015,2060,1.324122787
USGS,5355200,11/25/2015,1930,1.24056164
USGS,5355200,11/26/2015,1850,1.189139396
USGS,5355200,11/27/2015,1780,1.144144932
USGS,5355200,11/28/2015,1710,1.099150469
USGS,5355200,11/29/2015,1650,1.060583786
USGS,5355200,11/30/2015,1600,1.028444883
USGS,5355200,12/1/2015,1390,0.893461492
USGS,5355200,12/2/2015,1180,0.758478101
USGS,5355200,12/3/2015,1380,0.887033712
USGS,5355200,12/4/2015,1360,0.874178151
USGS,5355200,12/5/2015,1230,0.790617004
USGS,5355200,12/6/2015,1150,0.73919476
USGS,5355200,12/7/2015,1140,0.732766979
USGS,5355200,12/8/2015,1250,0.803472565
USGS,5355200,12/9/2015,1290,0.829183687
USGS,5355200,12/10/2015,1820,1.169856055
USGS,5355200,12/11/2015,1650,1.060583786
USGS,5355200,12/12/2015,1450,0.932028175
USGS,5355200,12/13/2015,1380,0.887033712
USGS,5355200,12/14/2015,1510,0.970594858
USGS,5355200,12/15/2015,2890,1.85762857
USGS,5355200,12/16/2015,3450,2.217584279
USGS,5355200,12/17/2015,3480,2.236867621
USGS,5355200,12/18/2015,3270,2.10188423
USGS,5355200,12/19/2015,2750,1.767639643
USGS,5355200,12/20/2015,2510,1.61337291
USGS,5355200,12/21/2015,2300,1.478389519
USGS,5355200,12/22/2015,2100,1.349833909
USGS,5355200,12/23/2015,2020,1.298411665
USGS,5355200,12/24/2015,2020,1.298411665
USGS,5355200,12/25/2015,1930,1.24056164
USGS,5355200,12/26/2015,1830,1.176283835
USGS,5355200,12/27/2015,1740,1.11843381
USGS,5355200,12/28/2015,1530,0.983450419
USGS,5355200,12/29/2015,1410,0.906317053
USGS,5355200,12/30/2015,1510,0.970594858
USGS,5355200,12/31/2015,1450,0.932028175
USGS,5355200,1/1/2016,1320,0.848467029
USGS,5355200,1/2/2016,1140,0.732766979
USGS,5355200,1/3/2016,1270,0.816328126
USGS,5355200,1/4/2016,1270,0.816328126
USGS,5355200,1/5/2016,1180,0.758478101
USGS,5355200,1/6/2016,1230,0.790617004
USGS,5355200,1/7/2016,1190,0.764905882
USGS,5355200,1/8/2016,1160,0.74562254
USGS,5355200,1/9/2016,1150,0.73919476
USGS,5355200,1/10/2016,825,0.530291893
USGS,5355200,1/11/2016,781,0.502009659
USGS,5355200,1/12/2016,779,0.500724102
USGS,5355200,1/13/2016,918,0.590070252
USGS,5355200,1/14/2016,1060,0.681344735
USGS,5355200,1/15/2016,982,0.631208047
USGS,5355200,1/16/2016,900,0.578500247
USGS,5355200,1/17/2016,831,0.534148561
USGS,5355200,1/18/2016,804,0.516793554
USGS,5355200,1/19/2016,802,0.515507998
USGS,5355200,1/20/2016,820,0.527078003
USGS,5355200,1/21/2016,812,0.521935778
USGS,5355200,1/22/2016,816,0.52450689
USGS,5355200,1/23/2016,818,0.525792446
USGS,5355200,1/24/2016,820,0.527078003
USGS,5355200,1/25/2016,790,0.507794661
USGS,5355200,1/26/2016,764,0.491082432
USGS,5355200,1/27/2016,727,0.467299644
USGS,5355200,1/28/2016,758,0.487225763
USGS,5355200,1/29/2016,742,0.476941315
USGS,5355200,1/30/2016,750,0.482083539
USGS,5355200,1/31/2016,741,0.476298536
USGS,5355200,2/1/2016,695,0.446730746
USGS,5355200,2/2/2016,705,0.453158527
USGS,5355200,2/3/2016,699,0.449301858
USGS,5355200,2/4/2016,642,0.412663509
USGS,5355200,2/5/2016,630,0.404950173
USGS,5355200,2/6/2016,647,0.4158774
USGS,5355200,2/7/2016,675,0.433875185
USGS,5355200,2/8/2016,660,0.424233514
USGS,5355200,2/9/2016,629,0.404307395
USGS,5355200,2/10/2016,607,0.390166278
USGS,5355200,2/11/2016,605,0.388880721
USGS,5355200,2/12/2016,566,0.363812377
USGS,5355200,2/13/2016,542,0.348385704
USGS,5355200,2/14/2016,519,0.333601809
USGS,5355200,2/15/2016,549,0.352885151
USGS,5355200,2/16/2016,577,0.370882936
USGS,5355200,2/17/2016,585,0.37602516
USGS,5355200,2/18/2016,559,0.359312931
USGS,5355200,2/19/2016,585,0.37602516
USGS,5355200,2/20/2016,714,0.458943529
USGS,5355200,2/21/2016,770,0.4949391
USGS,5355200,2/22/2016,795,0.511008551
USGS,5355200,2/23/2016,1150,0.73919476
USGS,5355200,2/24/2016,1690,1.086294908
USGS,5355200,2/25/2016,1460,0.938455956
USGS,5355200,2/26/2016,1360,0.874178151
USGS,5355200,2/27/2016,1380,0.887033712
USGS,5355200,2/28/2016,1500,0.964167078
USGS,5355200,2/29/2016,1560,1.002733761
USGS,5355200,3/1/2016,1660,1.067011566
USGS,5355200,3/2/2016,1380,0.887033712
USGS,5355200,3/3/2016,1360,0.874178151
USGS,5355200,3/4/2016,1230,0.790617004
USGS,5355200,3/5/2016,1260,0.809900345
USGS,5355200,3/6/2016,1100,0.707055857
USGS,5355200,3/7/2016,1100,0.707055857
USGS,5355200,3/8/2016,1410,0.906317053
USGS,5355200,3/9/2016,1430,0.919172614
USGS,5355200,3/10/2016,1440,0.925600395
USGS,5355200,3/11/2016,1480,0.951311517
USGS,5355200,3/12/2016,1650,1.060583786
USGS,5355200,3/13/2016,1340,0.86132259
USGS,5355200,3/14/2016,1300,0.835611468
USGS,5355200,3/15/2016,1430,0.919172614
USGS,5355200,3/16/2016,1380,0.887033712
USGS,5355200,3/17/2016,1470,0.944883736
USGS,5355200,3/18/2016,1570,1.009161542
USGS,5355200,3/19/2016,1740,1.11843381
USGS,5355200,3/20/2016,1460,0.938455956
USGS,5355200,3/21/2016,1280,0.822755906
USGS,5355200,3/22/2016,1380,0.887033712
USGS,5355200,3/23/2016,1300,0.835611468
USGS,5355200,3/24/2016,1310,0.842039248
USGS,5355200,3/25/2016,1060,0.681344735
USGS,5355200,3/26/2016,1150,0.73919476
USGS,5355200,3/27/2016,1390,0.893461492
USGS,5355200,3/28/2016,1620,1.041300444
USGS,5355200,3/29/2016,1750,1.124861591
USGS,5355200,3/30/2016,1950,1.253417201
USGS,5355200,3/31/2016,2070,1.330550568
USGS,5355200,4/1/2016,2170,1.394828373
USGS,5355200,4/2/2016,2260,1.452678397
USGS,5355200,4/3/2016,2240,1.439822836
USGS,5355200,4/4/2016,2050,1.317695007
USGS,5355200,4/5/2016,1920,1.23413386
USGS,5355200,4/6/2016,1790,1.150572713
USGS,5355200,4/7/2016,1540,0.9898782
USGS,5355200,4/8/2016,1480,0.951311517
USGS,5355200,4/9/2016,1380,0.887033712
USGS,5355200,4/10/2016,1270,0.816328126
USGS,5355200,4/11/2016,1210,0.777761443
USGS,5355200,4/12/2016,1140,0.732766979
USGS,5355200,4/13/2016,793,0.509722995
USGS,5355200,4/14/2016,778,0.500081324
USGS,5355200,4/15/2016,774,0.497510212
USGS,5355200,4/16/2016,774,0.497510212
USGS,5355200,4/17/2016,804,0.516793554
USGS,5355200,4/18/2016,897,0.576571913
USGS,5355200,4/19/2016,903,0.580428581
USGS,5355200,4/20/2016,869,0.558574127
USGS,5355200,4/21/2016,881,0.566287464
USGS,5355200,4/22/2016,888,0.57078691
USGS,5355200,4/23/2016,880,0.565644686
USGS,5355200,4/24/2016,845,0.543147454
USGS,5355200,4/25/2016,813,0.522578556
USGS,5355200,4/26/2016,870,0.559216905
USGS,5355200,4/27/2016,810,0.520650222
USGS,5355200,4/28/2016,867,0.557288571
USGS,5355200,4/29/2016,907,0.582999693
USGS,5355200,4/30/2016,908,0.583642471
USGS,5355200,5/1/2016,872,0.560502461
USGS,5355200,5/2/2016,930,0.597783588
USGS,5355200,5/3/2016,1050,0.674916955
USGS,5355200,5/4/2016,1060,0.681344735
USGS,5355200,5/5/2016,991,0.636993049
USGS,5355200,5/6/2016,883,0.56757302
USGS,5355200,5/7/2016,835,0.536719673
USGS,5355200,5/8/2016,796,0.511651329
USGS,5355200,5/9/2016,778,0.500081324
USGS,5355200,5/10/2016,826,0.530934671
USGS,5355200,5/11/2016,968,0.622209154
USGS,5355200,5/12/2016,1060,0.681344735
USGS,5355200,5/13/2016,1050,0.674916955
USGS,5355200,5/14/2016,960,0.61706693
USGS,5355200,5/15/2016,774,0.497510212
USGS,5355200,5/16/2016,764,0.491082432
USGS,5355200,5/17/2016,735,0.472441868
USGS,5355200,5/18/2016,723,0.464728532
USGS,5355200,5/19/2016,630,0.404950173
USGS,5355200,5/20/2016,563,0.361884043
USGS,5355200,5/21/2016,540,0.347100148
USGS,5355200,5/22/2016,512,0.329102363
USGS,5355200,5/23/2016,488,0.313675689
USGS,5355200,5/24/2016,515,0.331030697
USGS,5355200,5/25/2016,566,0.363812377
USGS,5355200,5/26/2016,682,0.438374631
USGS,5355200,5/27/2016,781,0.502009659
USGS,5355200,5/28/2016,990,0.636350271
USGS,5355200,5/29/2016,1060,0.681344735
USGS,5355200,5/30/2016,1250,0.803472565
USGS,5355200,5/31/2016,1310,0.842039248
USGS,5355200,6/1/2016,1210,0.777761443
USGS,5355200,6/2/2016,1050,0.674916955
USGS,5355200,6/3/2016,958,0.615781374
USGS,5355200,6/4/2016,930,0.597783588
USGS,5355200,6/5/2016,938,0.602925813
USGS,5355200,6/6/2016,909,0.584285249
USGS,5355200,6/7/2016,840,0.539933564
USGS,5355200,6/8/2016,767,0.493010766
USGS,5355200,6/9/2016,825,0.530291893
USGS,5355200,6/10/2016,1750,1.124861591
USGS,5355200,6/11/2016,1850,1.189139396
USGS,5355200,6/12/2016,1560,1.002733761
USGS,5355200,6/13/2016,1260,0.809900345
USGS,5355200,6/14/2016,1220,0.784189223
USGS,5355200,6/15/2016,2760,1.774067423
USGS,5355200,6/16/2016,2770,1.780495204
USGS,5355200,6/17/2016,2510,1.61337291
USGS,5355200,6/18/2016,2150,1.381972812
USGS,5355200,6/19/2016,1830,1.176283835
USGS,5355200,6/20/2016,1660,1.067011566
USGS,5355200,6/21/2016,1590,1.022017103
USGS,5355200,6/22/2016,1490,0.957739297
USGS,5355200,6/23/2016,1400,0.899889273
USGS,5355200,6/24/2016,1390,0.893461492
USGS,5355200,6/25/2016,1340,0.86132259
USGS,5355200,6/26/2016,1250,0.803472565
USGS,5355200,6/27/2016,1070,0.687772516
USGS,5355200,6/28/2016,959,0.616424152
USGS,5355200,6/29/2016,845,0.543147454
USGS,5355200,6/30/2016,797,0.512294107
USGS,5355200,7/1/2016,966,0.620923598
USGS,5355200,7/2/2016,943,0.606139703
USGS,5355200,7/3/2016,884,0.568215798
USGS,5355200,7/4/2016,824,0.529649115
USGS,5355200,7/5/2016,821,0.527720781
USGS,5355200,7/6/2016,1020,0.655633613
USGS,5355200,7/7/2016,1110,0.713483638
USGS,5355200,7/8/2016,1950,1.253417201
USGS,5355200,7/9/2016,1500,0.964167078
USGS,5355200,7/10/2016,1410,0.906317053
USGS,5355200,7/11/2016,1240,0.797044784
USGS,5355200,7/12/2016,1340,0.86132259
USGS,5355200,7/13/2016,1190,0.764905882
USGS,5355200,7/14/2016,1080,0.694200296
USGS,5355200,7/15/2016,977,0.627994157
USGS,5355200,7/16/2016,840,0.539933564
USGS,5355200,7/17/2016,1250,0.803472565
USGS,5355200,7/18/2016,2600,1.671222935
USGS,5355200,7/19/2016,2480,1.594089569
USGS,5355200,7/20/2016,2180,1.401256153
USGS,5355200,7/21/2016,1860,1.195567177
USGS,5355200,7/22/2016,1550,0.996305981
USGS,5355200,7/23/2016,1550,0.996305981
USGS,5355200,7/24/2016,1750,1.124861591
USGS,5355200,7/25/2016,1460,0.938455956
USGS,5355200,7/26/2016,1380,0.887033712
USGS,5355200,7/27/2016,1310,0.842039248
USGS,5355200,7/28/2016,1330,0.854894809
USGS,5355200,7/29/2016,1400,0.899889273
USGS,5355200,7/30/2016,1400,0.899889273
USGS,5355200,7/31/2016,1360,0.874178151
USGS,5355200,8/1/2016,1260,0.809900345
USGS,5355200,8/2/2016,1210,0.777761443
USGS,5355200,8/3/2016,1100,0.707055857
USGS,5355200,8/4/2016,1100,0.707055857
USGS,5355200,8/5/2016,1150,0.73919476
USGS,5355200,8/6/2016,1050,0.674916955
USGS,5355200,8/7/2016,1010,0.649205832
USGS,5355200,8/8/2016,936,0.601640257
USGS,5355200,8/9/2016,766,0.492367988
USGS,5355200,8/10/2016,619,0.397879614
USGS,5355200,8/11/2016,1420,0.912744834
USGS,5355200,8/12/2016,4800,3.085334649
USGS,5355200,8/13/2016,5060,3.252456943
USGS,5355200,8/14/2016,4380,2.815367868
USGS,5355200,8/15/2016,3730,2.397562134
USGS,5355200,8/16/2016,3310,2.127595352
USGS,5355200,8/17/2016,3340,2.146878694
USGS,5355200,8/18/2016,3160,2.031178644
USGS,5355200,8/19/2016,3320,2.134023132
USGS,5355200,8/20/2016,3970,2.551828866
USGS,5355200,8/21/2016,5350,3.438862578
USGS,5355200,8/22/2016,6630,4.261618484
USGS,5355200,8/23/2016,5570,3.580273749
USGS,5355200,8/24/2016,4580,2.943923478
USGS,5355200,8/25/2016,4470,2.873217892
USGS,5355200,8/26/2016,4060,2.609678891
USGS,5355200,8/27/2016,3660,2.35256767
USGS,5355200,8/28/2016,3170,2.037606425
USGS,5355200,8/29/2016,2820,1.812634107
USGS,5355200,8/30/2016,2570,1.651939594
USGS,5355200,8/31/2016,2270,1.459106178
USGS,5355200,9/1/2016,1990,1.279128323
USGS,5355200,9/2/2016,1840,1.182711616
USGS,5355200,9/3/2016,1720,1.105578249
USGS,5355200,9/4/2016,1610,1.034872664
USGS,5355200,9/5/2016,1550,0.996305981
USGS,5355200,9/6/2016,1820,1.169856055
USGS,5355200,9/7/2016,2820,1.812634107
USGS,5355200,9/8/2016,2610,1.677650716
USGS,5355200,9/9/2016,3000,1.928334156
USGS,5355200,9/10/2016,4160,2.673956696
USGS,5355200,9/11/2016,3630,2.333284329
USGS,5355200,9/12/2016,3190,2.050461986
USGS,5355200,9/13/2016,2980,1.915478595
USGS,5355200,9/14/2016,2590,1.664795155
USGS,5355200,9/15/2016,2360,1.516956203
USGS,5355200,9/16/2016,3330,2.140450913
USGS,5355200,9/17/2016,3330,2.140450913
USGS,5355200,9/18/2016,3160,2.031178644
USGS,5355200,9/19/2016,2990,1.921906375
USGS,5355200,9/20/2016,2790,1.793350765
USGS,5355200,9/21/2016,2630,1.690506277
USGS,5355200,9/22/2016,7200,4.628001974
USGS,5355200,9/23/2016,12100,7.777614429
USGS,5355200,9/24/2016,12900,8.29183687
USGS,5355200,9/25/2016,12200,7.841892234
USGS,5355200,9/26/2016,10500,6.749169545
USGS,5355200,9/27/2016,9200,5.913558078
USGS,5355200,9/28/2016,7930,5.097229952
USGS,5355200,9/29/2016,6880,4.422312997
USGS,5355200,9/30/2016,6060,3.895234995
USGS,5355200,10/1/2016,5390,3.4645737
USGS,5355200,10/2/2016,4820,3.09819021
USGS,5355200,10/3/2016,4330,2.783228965
USGS,5355200,10/4/2016,3930,2.526117744
USGS,5355200,10/5/2016,3830,2.461839939
USGS,5355200,10/6/2016,3820,2.455412158
USGS,5355200,10/7/2016,3800,2.442556597
USGS,5355200,10/8/2016,3930,2.526117744
USGS,5355200,10/9/2016,3830,2.461839939
USGS,5355200,10/10/2016,3720,2.391134353
USGS,5355200,10/11/2016,3520,2.262578743
USGS,5355200,10/12/2016,3170,2.037606425
USGS,5355200,10/13/2016,2910,1.870484131
USGS,5355200,10/14/2016,2780,1.786922984
USGS,5355200,10/15/2016,2620,1.684078496
USGS,5355200,10/16/2016,2480,1.594089569
USGS,5355200,10/17/2016,2400,1.542667325
USGS,5355200,10/18/2016,2400,1.542667325
USGS,5355200,10/19/2016,2260,1.452678397
USGS,5355200,10/20/2016,2140,1.375545031
USGS,5355200,10/21/2016,2020,1.298411665
USGS,5355200,10/22/2016,1930,1.24056164
USGS,5355200,10/23/2016,1850,1.189139396
USGS,5355200,10/24/2016,1780,1.144144932
USGS,5355200,10/25/2016,1730,1.11200603
USGS,5355200,10/26/2016,1980,1.272700543
USGS,5355200,10/27/2016,2710,1.741928521
USGS,5355200,10/28/2016,2870,1.844773009
USGS,5355200,10/29/2016,2800,1.799778545
USGS,5355200,10/30/2016,2690,1.72907296
USGS,5355200,10/31/2016,2440,1.568378447
USGS,5355200,11/1/2016,2310,1.4848173
USGS,5355200,11/2/2016,2100,1.349833909
USGS,5355200,11/3/2016,1860,1.195567177
USGS,5355200,11/4/2016,1660,1.067011566
USGS,5355200,11/5/2016,1780,1.144144932
USGS,5355200,11/6/2016,1700,1.092722688
USGS,5355200,11/7/2016,1670,1.073439347
USGS,5355200,11/8/2016,1600,1.028444883
USGS,5355200,11/9/2016,1540,0.9898782
USGS,5355200,11/10/2016,1480,0.951311517
USGS,5355200,11/11/2016,1420,0.912744834
USGS,5355200,11/12/2016,1360,0.874178151
USGS,5355200,11/13/2016,1280,0.822755906
USGS,5355200,11/14/2016,1300,0.835611468
USGS,5355200,11/15/2016,1210,0.777761443
USGS,5355200,11/16/2016,1140,0.732766979
